taxid,parent,taxonomic_rank,scientific_name
181415,215330,family,Chaunacidae
181416,181415,genus,Chaunax
322106,98400,species,Botia kubotai
56265,56264,species,Aegolius acadicus
88148,55552,species,Tridentiger nudicervicus
244134,2491141,species,Rasboroides vaterifloris
27681,862507,species,Mus booduga
497680,8220,subfamily,Amblyopinae
51138,51137,species,Pimephales notatus
47703,47702,genus,Neoniphon
201361,9173,genus,Pteruthius
98923,82365,species,Verasper moseri
86933,86925,species,Oregonichthys kalawatseti
44313,9146,genus,Manorina
29076,29075,species,Macroglossus minimus
57763,388981,species,Dendroperdix sephaena
36723,9665,species,Mustela erminea
100945,100944,species,Hylopetes phayrei
357281,357280,species,Acantopsis choirorhynchos
227287,2743698,genus,Osteochilus
172917,75341,species,Gobiobotia filifer
77217,9401,species,Pteropus tonganus
143615,143614,species,Ochetobius elongatus
142660,9058,species,Polyplectron malacense
86932,2562273,species,Tiaroga cobitis
503127,2644579,species,Rineloricaria sp. 'Tocantins'
75567,75565,species,Lophocebus albigena
118180,118179,species,Anthracothorax nigricollis
299325,42624,species,Parakneria cameronensis
329627,329626,species,Tscherskia triton
1743265,36294,genus,Eurillas
238744,238743,species,Menidia menidia
670358,2607033,genus,Tachymarptis
187430,9193,genus,Eurocephalus
30908,30907,family,Callionymidae
8190,8189,genus,Mugil
75368,2743706,genus,Spinibarbus
132908,9401,species,Pteropus vampyrus
41261,41260,species,Glis glis
446489,8373,species,Crinia riparia
108843,9146,genus,Philemon
56078,9220,genus,Sphyrapicus
1093791,109680,species,Otomys barbouri
13151,13150,species,Micromys minutus
109916,30828,genus,Heniochus
1766907,36294,genus,Brachypodius
50374,1489900,suborder,Channoidei
59950,1743265,species,Eurillas latirostris
300226,300225,genus,Triodon
9059,9058,species,Polyplectron bicalcaratum
135425,175121,family,Nectariniidae
432404,432403,species,Boraras maculatus
8245,8244,species,Xiphias gladius
48139,48138,species,Psammomys obesus
10030,10028,species,Cricetulus longicaudatus
13628,196629,species,Pappogeomys bulleri
121570,109680,species,Otomys irroratus
10089,862507,species,Mus caroli
226547,337736,genus,Exilisciurus
51908,12945,species,Aratinga nenday
198627,9524,species,Chiropotes albinasus
172909,2743699,genus,Discogobio
55149,10001,species,Sciurus vulgaris
8205,8111,suborder,Notothenioidei
30552,30550,species,Spilogale putorius
8068,8067,species,Opsanus tau
303121,303120,species,Kichulchoia brevifasciata
348443,210569,species,Ciliata mustela
302525,56296,species,Pterocles bicinctus
329621,10035,species,Mesocricetus raddei
565079,181428,species,Eutaeniophorus festivus
369674,369638,species,Onychostoma simum
244133,27710,species,Rasbora daniconius
315372,9220,genus,Meiglyptes
497679,8220,subfamily,Sicydiinae
570433,135425,genus,Cinnyris
190673,2607033,genus,Aeronautes
54267,8077,species,Fundulus diaphanus
75329,7983,species,Misgurnus anguillicaudatus
9586,325165,species,Nomascus siki
88201,88199,species,Mugilogobius chulae
86219,86200,genus,Rhyacichthys
1489943,8111,suborder,Serranoidei
30840,2024539,family,Haemulidae
9154,9153,genus,Parus
57403,8937,genus,Ceyx
266359,9146,genus,Grantiella
57410,57409,species,Colius colius
1292141,75341,species,Gobiobotia naktongensis
210139,210138,species,Eleutheronema tetradactylum
1812035,38069,genus,Plecturocebus
41270,862510,species,Mus mattheyi
245975,140594,species,Aphyocypris kikuchii
40829,2743693,genus,Barbus
206152,1489888,family,Fistulariidae
195601,30943,genus,Citharoides
100224,2059839,species,Allochrocebus lhoesti
274692,8107,family,Sebastidae
309862,309861,species,Cyanoliseus patagonus
56435,9181,species,Phylloscopus proregulus
181435,181434,species,Monocentris japonica
108833,9146,genus,Melipotes
36224,9533,species,Cercopithecus diana
206153,206152,genus,Fistularia
299324,2646269,species,Kneria sp. SL-2004
190689,2607033,genus,Hirundapus
392815,9528,genus,Chlorocebus
1141637,337730,genus,Callospermophilus
10120,10114,species,Rattus sordidus
121135,51358,species,Dryocopus lineatus
56084,9220,genus,Campephilus
186477,49439,species,Gerbillurus setzeri
156568,9153,genus,Remiz
1490019,8100,infraorder,Anoplopomatales
1532884,38070,genus,Sapajus
215399,1489894,family,Nomeidae
315368,9220,genus,Geocolaptes
1913189,1911134,species,Enteromius trimaculatus
34779,8077,species,Fundulus grandis
56075,9220,genus,Veniliornis
374646,36294,genus,Ixos
2497756,2497755,species,Urodynamis taitensis
118138,118137,species,Niwaella delicata
195596,195595,species,Aseraggodes kobensis
278166,322125,species,Sinibotia superciliaris
57436,57435,species,Todus todus
345186,309865,species,Pionites leucogaster
161742,161741,species,Thinocorus orbignyianus
57432,57431,species,Priotelus temnurus
9023,9018,species,Francolinus francolinus
241142,156196,species,Abrothrix jelskii
100382,400053,species,Apodemus mystacinus
184259,10053,species,Microtus savii
241818,8070,suborder,Antennarioidei
158449,270602,subfamily,Macropodinae
125286,125285,species,Cyanoptila cyanomelana
10009,10008,species,Tamiasciurus hudsonicus
299716,2632286,species,Danio sp. 'Hikari'
933939,2743693,genus,Luciobarbus
66063,54136,species,Trachypithecus johnii
326150,3136027,genus,Penthetor
472989,9018,species,Francolinus pintadeanus
3150296,9018,species,Francolinus lathami
630693,332669,species,Ventrifossa johnboborum
28781,76071,suborder,Adrianichthyoidei
211877,211876,species,Bolborhynchus lineola
109685,37948,species,Chaetodon baronessa
472760,10114,species,Rattus lutreolus
334895,30853,genus,Monodactylus
166059,62170,species,Chlorospingus canigularis
68444,697138,species,Polypedates leucomystax
42415,42414,species,Sigmodon hispidus
84644,2743697,genus,Labeo
205333,2626281,species,Nemacheilus sp. YYS-2002
31034,31028,family,Diodontidae
1042121,54136,species,Trachypithecus shortridgei
186478,49439,species,Gerbillurus tytonis
59897,2743697,genus,Cirrhinus
303707,31034,genus,Allomycterus
412631,206105,family,Diceratiidae
30461,30460,species,Bubo bubo
123731,76071,suborder,Belonoidei
9573,9569,genus,Presbytis
1545901,1489940,superfamily,Percichthyoidei
1489938,1489940,superfamily,Terapontoidei
272460,9665,species,Mustela kathiah
64683,45481,species,Glaucomys volans
143341,94922,genus,Dactyloptena
165735,9220,genus,Dendropicos
490321,30848,subfamily,Monotaxinae
661228,390297,species,Agonostomus monticola
9066,9062,species,Syrmaticus reevesii
98819,50592,species,Pagellus bogaraveo
9133,175121,family,Fringillidae
125074,8978,species,Megapodius reinwardt
58063,58062,species,Eidolon dupreanum
100858,100857,species,Threskiornis aethiopicus
10117,10114,species,Rattus rattus
9525,9524,species,Chiropotes satanas
266375,9146,genus,Pycnopygius
201360,98145,species,Pellorneum tickelli
34823,34822,species,Microgadus tomcod
109280,72046,species,Hippocampus comes
118564,30870,genus,Pennahia
298892,298891,species,Desmodilliscus braueri
150448,150447,species,Aulostomus chinensis
37597,9133,subfamily,Fringillinae
143403,143402,species,Leptobotia elongata
81890,2116661,family,Cisticolidae
37599,9133,subfamily,Carduelinae
106345,106344,species,Dendromus mystacalis
28828,30948,genus,Solea
10122,10114,species,Rattus villosissimus
190448,109680,species,Otomys denti
221698,51345,species,Graphiurus ocularis
63457,497220,genus,Rhinogobius
242571,189920,subspecies,Pseudacris crucifer crucifer
36225,9533,species,Cercopithecus mitis
226558,226557,species,Lariscus insignis
118187,118186,species,Galbula pastazae
48420,48419,species,Gulo gulo
177168,8978,species,Megapodius layardi
40200,1729112,genus,Pipilo
36794,36793,species,Opsopoeodus emiliae
30892,8192,family,Stichaeidae
9147,9146,genus,Ptiloprora
31029,1489935,family,Molidae
665151,228563,species,Petroica boodang
1093795,109680,species,Otomys orestes
366453,2905228,genus,Notiomystis
181462,1489923,family,Emmelichthyidae
232996,28793,species,Notropis maculatus
303732,303735,family,Aracanidae
8897,8896,species,Chaetura pelagica
186193,862507,species,Mus fragilicauda
2821868,9220,genus,Leuconotopicus
1490021,8100,infraorder,Cottales
381606,270004,species,Barbonymus gonionotus
34782,8077,species,Fundulus olivaceus
223142,31034,genus,Diodon
466149,30828,genus,Prognathodes
321099,8955,genus,Ictinia
1124595,497220,genus,Chaeturichthys
1137482,36225,subspecies,Cercopithecus mitis mitis
9858,9857,species,Capreolus capreolus
43161,43160,species,Melidectes belfordi
266373,9146,genus,Prosthemadera
986112,986097,subspecies,Cacatua pastinator butleri
9493,1965109,species,Cebuella pygmaea
46497,2607033,genus,Cypsiurus
8049,8048,species,Gadus morhua
109913,30828,genus,Hemitaurichthys
58059,58058,species,Aproteles bulmerae
9570,9569,genus,Colobus
328967,3136027,genus,Otopteropus
77798,437167,species,Pseudochondrostoma duriense
381110,2781411,species,Gracupica nigricollis
646537,228540,species,Luciogobius platycephalus
181413,8070,suborder,Ogcocephalioidei
1112836,1112835,species,Erpornis zantholeuca
36254,37597,genus,Fringilla
86240,166784,genus,Micropercops
47974,10023,subspecies,Pedetes capensis subsp. surdaster
56283,8896,species,Chaetura cinereiventris
86916,86915,species,Nocomis leptocephalus
195604,195603,species,Crossorhombus kobensis
326986,8373,species,Crinia signifera
242120,228563,species,Petroica goodenovii
9520,378850,genus,Saimiri
112726,3051910,family,Polyprionidae
190455,109680,species,Otomys unisulcatus
126353,123717,species,Hypoatherina tsurugae
30851,1489923,family,Malacanthidae
384592,31026,genus,Macrorhamphosodes
57399,57398,species,Aulacorhynchus prasinus
150321,497220,genus,Eugnathogobius
1124596,1124595,species,Chaeturichthys stigmatias
86918,86917,species,Mylocheilus caurinus
180933,180932,species,Ischikauia steenackeri
30864,1489894,family,Pomatomidae
92062,9665,species,Mustela altaica
204266,1008261,genus,Melogale
8946,78204,genus,Geococcyx
208057,156560,species,Anthoscopus musculus
81936,81934,species,Leggadina lakedownensis
80722,27721,species,Trisopterus minutus
349659,316131,species,Schedophilus velaini
641294,641293,species,Phtheirichthys lineatus
298896,298895,species,Desmodillus auricularis
30874,1489923,family,Sillaginidae
36223,9533,species,Cercopithecus ascanius
1026976,614052,subspecies,Nannospalax nehringi xanthodon
60742,862510,species,Mus musculoides
228248,9039,species,Lophophorus lhuysii
8214,8205,family,Bathydraconidae
181432,8279,genus,Anomalops
388972,388970,species,Ptilopachus petrosus
146130,53274,species,Rhizomys sinensis
886794,224314,species,Odontophorus gujanensis
466147,30828,genus,Johnrandallia
72449,30983,genus,Hexagrammos
9600,9599,species,Pongo pygmaeus
9568,9567,species,Mandrillus leucophaeus
405002,45443,family,Nothobranchiidae
488309,176941,species,Megaceryle alcyon
195599,2823367,genus,Citharichthys
435233,30870,genus,Dendrophysa
9226,9225,species,Ara ararauna
326151,326150,species,Penthetor lucasii
556918,3136027,genus,Latidens
476929,30892,subfamily,Opisthocentrinae
249130,497220,genus,Clariger
1906128,140594,species,Aphyocypris normalis
630736,630735,species,Lucigadus nigromaculatus
3150901,3150810,species,Devioeca papuana
88663,88662,species,Beryx splendens
10047,10046,species,Meriones unguiculatus
114515,87727,species,Hybopsis zanema
98130,9173,genus,Illadopsis
109682,466149,species,Prognathodes aculeatus
9065,9062,species,Syrmaticus mikado
64663,337736,genus,Callosciurus
56724,8192,family,Pholidae
10105,862510,species,Mus minutoides
49442,186995,genus,Rhinolophus
1223622,51345,species,Graphiurus kelleni
1088028,43333,species,Mazama rufina
226687,226686,species,Myosciurus pumilio
51902,51901,species,Cyanopsitta spixii
129918,43697,suborder,Synbranchoidei
2646066,195606,no rank,unclassified Engyprosopon
109922,109906,species,Coradion chrysozonus
163112,163111,species,Molva molva
2828480,1743389,genus,Gypsophila
143334,88707,species,Poromitra oscitans
429468,429467,species,Nannopsittaca dachilleae
59536,59535,species,Ourebia ourebi
9578,9577,genus,Hylobates
62037,8556,species,Varanus bengalensis
30457,9237,species,Pygoscelis papua
643464,2619693,species,Leptocypris sp. CBM ZF 11419
37611,175121,family,Estrildidae
179372,154549,species,Lepidorhombus boscii
75382,1489923,family,Siganidae
58084,77241,genus,Syconycteris
143267,143266,species,Ototylomys phyllotis
181468,56724,subfamily,Pholinae
537919,10053,species,Microtus rossiaemeridionalis
9561,9567,species,Mandrillus sphinx
9565,9564,species,Theropithecus gelada
226573,226572,species,Rubrisciurus rubriventer
129920,43697,suborder,Mastacembeloidei
41265,34857,species,Hylomyscus stella
266329,108843,species,Philemon meyeri
169851,8556,species,Varanus rudicollis
98139,28725,genus,Oriolus
322123,322117,species,Syncrossus reversa
226574,337736,genus,Sundasciurus
230833,1812035,species,Plecturocebus donacophilus
242930,206105,family,Oneirodidae
8206,8205,family,Nototheniidae
8092,1490021,family,Cottidae
169837,8556,species,Varanus dumerilii
161598,9401,species,Pteropus pumilus
160766,369638,species,Onychostoma barbatulum
303738,303732,genus,Aracana
466151,466149,species,Prognathodes aya
314249,314248,species,Lophiodes caulinaris
242956,206105,family,Gigantactinidae
266357,9146,genus,Glycichaera
120432,9506,no rank,unclassified Ateles
8996,8995,species,Numida meleagris
284584,166784,genus,Perccottus
1091508,3136029,genus,Casinycteris
91786,91768,genus,Trachyphonus
626432,626425,genus,Oreoscopus
475776,475775,species,Haematortyx sanguiniceps
181392,181391,genus,Carapus
226548,226547,species,Exilisciurus concinnus
9020,1756210,species,Pternistis afer
2479996,626425,genus,Neosericornis
36256,175121,family,Motacillidae
142885,10062,species,Spalax microphthalmus
720587,626425,genus,Pycnoptilus
341732,603456,genus,Paraplagusia
195657,195656,genus,Trinectes
58081,58080,species,Pteralopex atrata
862508,10088,subgenus,Coelomys
101676,101675,species,Heteromys gaumeri
88671,88670,species,Cetostoma regani
2625058,88199,no rank,unclassified Mugilogobius
143342,143341,species,Dactyloptena peterseni
862511,10088,subgenus,Pyromys
546541,30861,subfamily,Plesiopinae
103715,72046,species,Hippocampus kuda
226697,226696,species,Aeromys tephromelas
1111463,1111164,species,Moolgarda cunnesius
30403,9058,species,Polyplectron napoleonis
94243,1489894,family,Stromateidae
208058,9153,genus,Pholidornis
390847,862507,species,Mus lepidoides
226680,226679,species,Funisciurus pyrropus
349639,30840,genus,Parapristipoma
565078,88691,species,Gyrinomimus myersi
186474,186473,species,Rhombomys opimus
332670,332669,species,Ventrifossa garmani
8078,8077,species,Fundulus heteroclitus
98148,98147,species,Pomatorhinus ochraceiceps
195626,195625,species,Lyopsetta exilis
79784,9738,species,Tursiops aduncus
75033,30864,genus,Pomatomus
83396,83393,species,Coelorinchus macrochir
555229,227232,species,Attagis malouinus
88694,123731,family,Hemiramphidae
172904,172903,species,Lepturichthys dolichopterus
2489341,35547,species,Strigops habroptila
76772,1141637,species,Callospermophilus lateralis
73325,2116661,family,Aegithalidae
135439,9133,subfamily,Peucedraminae
865996,369638,species,Onychostoma alticorpus
2618128,49444,no rank,unclassified Tachyoryctes
584770,378749,species,Harpyionycteris celebensis
30640,10001,species,Sciurus carolinensis
369653,2721536,genus,Percocypris
30863,1489909,family,Pomacentridae
187431,187430,species,Eurocephalus anguitimens
31024,31023,family,Balistidae
412628,206105,family,Neoceratiidae
322122,322117,species,Syncrossus helodes
88655,88654,genus,Anoplogaster
119689,30850,subfamily,Etelinae
589506,9401,species,Pteropus seychellensis
9651,9650,species,Nasua nasua
178231,1489945,family,Peristediidae
269649,269648,species,Chionomys nivalis
9649,9648,species,Ailurus fulgens
190451,109680,species,Otomys occidentalis
266360,266359,species,Grantiella picta
867385,1664462,species,Psittacara brevipes
36227,9533,species,Cercopithecus neglectus
329634,329633,species,Allocricetulus eversmanni
30406,9069,species,Tragopan blythii
64675,337737,genus,Funambulus
10097,862507,species,Mus cervicolor
297507,937053,species,Homatula variegata
102108,9533,species,Cercopithecus pogonias
1040953,1935937,species,Squalomugil nasutus
240164,30870,genus,Johnius
9081,9080,species,Argusianus argus
156708,28793,species,Notropis texanus
77232,3136027,genus,Megaerops
10090,862507,species,Mus musculus
121578,121577,species,Parotomys brantsii
84648,2749090,species,Guerlinguetus aestuans
1302737,240164,species,Johnius grypotus
1091510,58064,species,Eonycteris robusta
1156028,2821653,species,Gliciphila melanops
1246961,3136030,tribe,Myonycterini
43698,129918,family,Synbranchidae
2485346,1743389,genus,Schoeniparus
195610,2823367,genus,Etropus
1077306,2646988,species,Leposoma sp. KCMP-2011
435638,9216,species,Phoenicopterus roseus
466119,37948,species,Chaetodon hoefleri
117205,626425,genus,Smicrornis
388974,9082,species,Bambusicola fytchii
371827,332672,species,Thallomys loringi
117200,626425,genus,Aphelocephala
2029310,36270,genus,Fulvetta
60711,392815,species,Chlorocebus sabaeus
8072,8071,genus,Lophius
9656,169417,genus,Lutra
9083,9082,species,Bambusicola thoracicus
43780,43779,species,Nasalis larvatus
201366,9173,genus,Timalia
215405,30948,genus,Aesopia
57760,388993,species,Scleroptila levaillantii
56284,8955,genus,Gampsonyx
586240,8079,subfamily,Poeciliinae
3151048,3150778,species,Rhabdotorrhinus waldeni
181431,181430,species,Diretmoides veriginae
400035,9031,subspecies,Gallus gallus murghi
182903,36294,genus,Baeopogon
57392,57391,species,Amazilia tzacatl
182902,182901,species,Ixonotus guttatus
1204718,3051910,family,Lateolabracidae
646048,30863,genus,Similiparma
147056,36294,genus,Alophoixus
254704,862507,species,Mus terricolor
42150,10062,species,Spalax zemni
2635655,109680,no rank,unclassified Otomys
195609,195608,species,Eopsetta jordani
28742,28741,species,Cyprinodon rubrofluviatilis
860587,57403,species,Ceyx erithaca
192856,36223,subspecies,Cercopithecus ascanius katangae
226575,226574,species,Sundasciurus brookei
266364,9146,genus,Melilestes
46495,46489,species,Collocalia linchi
201358,201355,species,Napothera epilepidota
391620,161741,species,Thinocorus rumicivorus
109284,72046,species,Hippocampus histrix
9022,1756210,species,Pternistis erckelii
8113,1489911,family,Cichlidae
54137,54136,species,Trachypithecus vetulus
170215,42146,species,Dobsonia minor
322129,322125,species,Sinibotia pulchra
561520,8193,subfamily,Zoarcinae
3150803,9146,genus,Microptilotis
91778,57381,genus,Pteroglossus
41269,862508,species,Mus crociduroides
208081,37611,genus,Parmoptila
223495,8955,genus,Buteogallus
1246964,3136030,tribe,Epomophorini
1517830,9220,genus,Dryobates
156705,28793,species,Notropis stilbius
88112,88111,species,Alauda arvensis
3358094,47703,species,Neoniphon coruscum
321133,8955,genus,Harpyhaliaetus
3150265,56271,species,Otus gurneyi
121724,78216,species,Glaucidium passerinum
164648,591932,species,Piliocolobus badius
3371130,3371070,species,Nesonycteris fardoulisi
3150191,201355,species,Napothera danjoui
31025,303735,family,Ostraciidae
94935,123731,family,Belonidae
150307,8220,subfamily,Ptereleotrinae
8165,8112,family,Percidae
172919,464758,species,Folifer brevifilis
315367,56084,species,Campephilus melanoleucos
1162207,2743705,genus,Systomus
241355,1489928,family,Odacidae
298890,119566,species,Taterillus gracilis
9400,9399,species,Cynopterus sphinx
56297,56296,species,Pterocles coronatus
141885,8254,species,Paralichthys albigutta
1931078,1931080,family,Dasyornithidae
693659,64675,species,Funambulus sublineatus
69129,123700,genus,Atherinomorus
497223,8220,subfamily,Gobiinae
195649,195648,species,Syacium papillosum
30871,1489943,family,Serranidae
472907,46512,species,Phaethornis syrmatophorus
3369700,2162899,species,Alexandromys kikuchii
181420,206105,family,Caulophrynidae
181400,94929,suborder,Bythitoidei
117144,81882,genus,Grallaria
306407,163111,species,Molva elongata
182878,36294,genus,Criniger
378750,378749,species,Harpyionycteris whiteheadi
1293958,69507,species,Muscicapa striata
46542,37061,species,Procellaria cinerea
3150915,3150801,species,Helopsaltes ochotensis
9148,9147,species,Ptiloprora plumbea
886793,224314,species,Odontophorus capueira
106343,106342,species,Deomys ferrugineus
207598,9604,subfamily,Homininae
201307,9173,genus,Gampsorhynchus
45478,337730,genus,Cynomys
126321,28793,species,Notropis asperifrons
32459,30700,genus,Melanotaenia
241360,241355,genus,Odax
56782,28725,genus,Garrulus
75021,75380,genus,Drepane
9720,9717,species,Phoca vitulina
150299,497223,genus,Gobiodon
43148,2116661,family,Hirundinidae
114504,87727,species,Hybopsis hypsinotus
91762,57381,genus,Baillonius
284583,284584,species,Perccottus glenii
345747,321092,species,Leucopternis lacernulatus
51360,9220,genus,Piculus
412629,412628,genus,Neoceratias
1948886,1948885,species,Mixornis gularis
91782,57381,genus,Selenidera
266389,266388,species,Xanthotis flaviventer
208066,81890,genus,Apalis
1091509,1091508,species,Casinycteris argynnis
244218,9665,species,Mustela strigidorsa
8255,8254,species,Paralichthys olivaceus
181477,31024,genus,Sufflamen
37295,9513,species,Cebus olivaceus
104061,8373,species,Crinia parinsignifera
409288,98139,species,Oriolus chinensis
1141643,337730,genus,Xerospermophilus
1935872,8189,genus,Planiliza
265617,9220,genus,Campethera
241819,241818,family,Antennariidae
36230,9528,genus,Miopithecus
181453,143341,species,Dactyloptena tiltoni
265498,9067,subspecies,Syrmaticus soemmerringii ijimae
150287,497678,genus,Boleophthalmus
75039,30869,genus,Selenotoca
516015,27710,species,Rasbora steineri
181393,181392,species,Carapus bermudensis
83535,51347,species,Lophuromys sikapusi
315379,51360,species,Piculus chrysochloros
58206,1619329,genus,Tangara
3150955,3150803,species,Microptilotis albonotatus
556919,556918,species,Latidens salimalii
1137474,9533,species,Cercopithecus doggetti
48668,48667,species,Rutilus rutilus
475981,55552,species,Tridentiger radiatus
149978,149977,subspecies,Sarcocheilichthys variegatus microoculus
698016,8165,subfamily,Etheostomatinae
257818,56271,species,Otus sunia
9029,9027,species,Oreortyx pictus
335206,8955,genus,Butastur
56268,30460,species,Bubo virginianus
108834,108833,species,Melipotes fumigatus
88147,55552,species,Tridentiger barbatus
163127,1489894,family,Arripidae
274795,30871,subfamily,Serraninae
208083,98139,species,Oriolus auratus
266381,9146,genus,Timeliopsis
1040946,8189,genus,Cestraeus
52903,52902,genus,Scophthalmus
186832,497220,genus,Pandaka
194941,194940,species,Catamblyrhynchus diadema
374643,36294,genus,Iole
58074,77241,genus,Melonycteris
300227,300226,species,Triodon macropterus
630657,83393,species,Coelorinchus caelorhincus
1935939,8189,genus,Minimugil
242959,206105,family,Himantolophidae
9601,9599,species,Pongo abelii
670801,670798,tribe,Neogobiini
1197888,181415,genus,Chaunacops
202235,202234,species,Spelaeornis chocolatinus
459760,459759,species,Tetraophasis szechenyii
9874,9871,species,Odocoileus virginianus
2133942,192205,genus,Philesturnus
10037,10035,species,Mesocricetus brandti
103947,33597,species,Crotophaga ani
3042242,175121,family,Prunellidae
61221,8556,species,Varanus komodoensis
319094,8113,subfamily,Ptychochrominae
79643,9237,species,Pygoscelis antarcticus
1302776,497220,genus,Lophiogobius
206122,1489888,family,Centriscidae
254543,30870,genus,Plagioscion
3410120,3410119,tribe,Lobodontini
33548,9570,species,Colobus guereza
667167,175121,family,Dicaeidae
9217,9216,species,Phoenicopterus ruber
986098,35550,species,Calyptorhynchus lathami
37598,36254,species,Fringilla coelebs
57758,1756210,species,Pternistis hartlaubi
201342,9173,genus,Malacopteron
57412,57409,species,Colius striatus
9737,9734,species,Stenella coeruleoalba
86204,497678,genus,Periophthalmus
195614,195613,species,Heteromycteris japonicus
10016,38662,genus,Dipodomys
201363,201361,species,Pteruthius xanthochlorus
64680,13712,species,Tamias sibiricus
303739,303738,species,Aracana ornata
344906,9883,subspecies,Hydropotes inermis argyropus
10098,862507,species,Mus cookii
224329,542827,species,Rhinopithecus brelichi
28800,28799,species,Notemigonus crysoleucas
9134,37599,genus,Serinus
581201,75341,species,Gobiobotia brevibarba
10116,10114,species,Rattus norvegicus
9592,207598,genus,Gorilla
201362,201361,species,Pteruthius rufiventer
186833,186832,species,Pandaka lidwilli
369484,228563,species,Petroica macrocephala
98823,98822,species,Spicara maena
310352,54132,species,Pygathrix nigripes
9511,120432,species,Ateles sp.
9539,9528,genus,Macaca
370356,2743707,genus,Neolissochilus
126835,36304,species,Strix leptogrammica
1026973,30638,subspecies,Nannospalax leucodon srebarnensis
241358,241355,genus,Neoodax
1278288,2743705,genus,Pethia
108831,9146,genus,Meliphaga
171196,171195,species,Hyperoglyphe japonica
190449,109680,species,Otomys laminatus
88200,88199,species,Mugilogobius abei
457520,457519,species,Koreocobitis rotundicaudata
75023,30862,genus,Holacanthus
9554,9528,genus,Papio
9535,9533,species,Cercopithecus cephus
187438,37611,genus,Ortygospiza
630664,83393,species,Coelorinchus matamua
172918,2743707,genus,Tor
71773,71772,species,Siphateles bicolor
8965,8955,genus,Gyps
77794,933939,species,Luciobarbus capito
215406,215405,species,Aesopia cornuta
36186,8214,genus,Parachaenichthys
497704,86197,subfamily,Butinae
8207,8206,genus,Notothenia
150305,497223,genus,Istigobius
9185,9184,species,Catharus guttatus
34815,42148,genus,Morone
58065,58064,species,Eonycteris spelaea
228249,9039,species,Lophophorus sclateri
588786,206122,subfamily,Centriscinae
443747,8189,genus,Aldrichetta
135430,135429,species,Eremophila alpestris
49440,49439,species,Gerbillurus vallinus
9523,1812035,species,Plecturocebus moloch
303688,31024,genus,Balistoides
51359,51358,species,Dryocopus pileatus
135185,91786,species,Trachyphonus usambiro
62046,8556,species,Varanus niloticus
388994,388993,species,Scleroptila streptophorus
107204,175027,genus,Dicrurus
66718,8254,species,Paralichthys dentatus
145345,29146,subfamily,Acanthurinae
182883,182878,species,Criniger calurus
79626,9235,species,Eudyptes chrysocome
109927,109916,species,Heniochus varius
8082,586240,genus,Xiphophorus
27580,1931080,family,Pardalotidae
228542,497220,genus,Eutaeniichthys
174599,1532884,species,Sapajus xanthosternos
166763,497678,genus,Scartelaos
108144,10016,species,Dipodomys elator
118565,118564,species,Pennahia argentata
242954,242930,genus,Oneirodes
299644,8190,species,Mugil platanus
54135,54134,species,Allenopithecus nigroviridis
129034,94935,genus,Ablennes
195631,195630,species,Plagiopsetta glossa
61276,52802,species,Macrotarsomys ingens
34882,34881,species,Enhydra lutris
2645500,59897,no rank,unclassified Cirrhinus
357287,7983,species,Misgurnus nikolskyi
1490020,8100,infraorder,Gasterosteales
109925,109916,species,Heniochus chrysostomus
478525,2632122,species,Hypsiboas sp. CFBH5738
2585819,36297,genus,Sterrhoptilus
215339,215338,species,Eurypegasus draconis
332422,630373,genus,Squalogadus
111858,51137,species,Pimephales vigilax
10091,10090,subspecies,Mus musculus castaneus
303733,303732,genus,Anoplocapros
36238,9665,species,Mustela itatsi
1040955,1935939,species,Minimugil cascasia
720585,626425,genus,Origma
108837,9146,genus,Myzomela
139308,1008252,genus,Arctonyx
9536,9533,species,Cercopithecus hamlyni
80967,30863,genus,Amblyglyphidodon
3150041,254545,species,Lalage melaschistos
208063,81890,genus,Schistolais
181433,181432,species,Anomalops katoptron
389016,1756210,species,Pternistis camerunensis
245704,31024,genus,Rhinecanthus
77230,1246964,genus,Epomops
274793,30871,subfamily,Anthiinae
2496571,9146,genus,Sugomel
2628656,32459,no rank,unclassified Melanotaenia
266371,266370,species,Plectorhyncha lanceolata
150331,497223,genus,Valenciennea
172659,172658,species,Parophrys vetulus
479651,1935872,species,Planiliza affinis
103717,72046,species,Hippocampus coronatus
194338,126785,species,Athene cunicularia
56085,56084,species,Campephilus haematogaster
56082,9220,genus,Melanerpes
386540,56084,species,Campephilus gayaquilensis
36302,9220,genus,Picoides
9221,9220,genus,Colaptes
75569,9529,species,Cercocebus chrysogaster
177615,84644,species,Labeo calbasu
137712,10053,species,Microtus subterraneus
2175849,2175848,species,Urocricetus kamensis
315374,9220,genus,Mulleripicus
266384,9146,genus,Trichodere
28778,45443,family,Aplocheilidae
3151049,3150771,species,Rhaphidura leucopygialis
43464,8955,genus,Circaetus
78207,78204,genus,Neomorphus
322121,322117,species,Syncrossus berdmorei
1246966,1246967,genus,Stenonycteris
47972,337737,genus,Paraxerus
412621,241818,family,Brachionichthyidae
435234,435233,species,Dendrophysa russelii
39089,9717,species,Phoca groenlandica
9521,9520,species,Saimiri sciureus
10102,862510,species,Mus setulosus
266379,266378,species,Ramsayornis fasciatus
552881,36270,subfamily,Sylviinae
2636998,254543,no rank,unclassified Plagioscion
88659,88658,genus,Barbourisia
94911,69129,species,Atherinomorus stipes
241362,241360,species,Odax cyanoallix
56725,181468,genus,Pholis
1042646,8048,species,Gadus chalcogrammus
